Latitude,Longitude,SkillRequired,StartTimeWindow,EndTimeWindow,StartDateWindow,EndDateWindow,Price
40.412226,-86.797577,1,9:00 AM,5:00 PM,1/4/2012,1/4/2012,100
40.409786,-86.807405,2,8:00 AM,9:00 AM,1/4/2012,1/4/2012,125
40.45488,-86.828971,3,9:00 AM,10:00 AM,1/4/2012,1/4/2012,150
40.457684,-86.980537,1,1:00 PM,2:00 PM,1/5/2012,1/5/2012,100
40.454864,-86.828971,2,3:00 PM,4:00 PM,1/5/2012,1/6/2012,125
40.445877,-86.981543,3,5:00 PM,7:00 PM,1/5/2012,1/6/2012,150
40.456824,-86.981508,1,9:00 AM,5:00 PM,1/5/2012,1/7/2012,175
40.456824,-86.981508,2,9:00 AM,5:00 PM,1/5/2012,1/7/2012,200
40.456808,-86.981492,3,9:00 AM,5:00 PM,1/5/2012,1/7/2012,225
40.481952,-86.826481,1,9:00 AM,5:00 PM,1/7/2012,1/9/2012,100
40.359416,-86.860081,2,9:00 AM,5:00 PM,1/7/2012,1/9/2012,125
40.45359,-86.82629,3,8:00 AM,9:00 AM,1/7/2012,1/9/2012,150
40.422766,-86.980428,1,9:00 AM,10:00 AM,1/10/2012,1/12/2012,100
40.476316,-86.976984,2,1:00 PM,2:00 PM,1/10/2012,1/12/2012,125
40.4568,-86.98162,3,3:00 PM,4:00 PM,1/10/2012,1/12/2012,150
40.360935,-86.951896,1,5:00 PM,7:00 PM,1/1/2012,1/12/2012,100
40.457122,-86.829323,2,9:00 AM,5:00 PM,1/1/2012,1/12/2012,125
40.416709,-86.981578,3,9:00 AM,5:00 PM,1/1/2012,1/12/2012,150
40.457721,-86.981208,1,9:00 AM,5:00 PM,1/1/2012,1/12/2012,175
40.454857,-86.828722,2,9:00 AM,5:00 PM,1/1/2012,1/12/2012,200
40.359365,-86.85795,3,9:00 AM,5:00 PM,1/1/2012,1/12/2012,225
40.481953,-86.8263,1,8:00 AM,9:00 AM,1/1/2012,1/1/2012,100
40.457122,-86.829291,2,9:00 AM,10:00 AM,1/1/2012,1/1/2012,125
40.457707,-86.981261,3,1:00 PM,2:00 PM,1/1/2012,1/1/2012,150
40.359101,-86.896019,1,3:00 PM,4:00 PM,1/2/2012,1/2/2012,100
40.359292,-86.860062,2,5:00 PM,7:00 PM,1/2/2012,1/2/2012,125
40.454856,-86.828659,3,9:00 AM,5:00 PM,1/2/2012,1/2/2012,150
40.359136,-86.861156,1,9:00 AM,5:00 PM,1/3/2012,1/3/2012,100
40.409766,-86.807388,2,9:00 AM,5:00 PM,1/3/2012,1/3/2012,125
40.421565,-86.858055,3,9:00 AM,5:00 PM,1/3/2012,1/3/2012,150
40.413487,-86.857829,1,9:00 AM,5:00 PM,1/4/2012,1/4/2012,175
40.409768,-86.806411,2,8:00 AM,9:00 AM,1/4/2012,1/4/2012,200
40.3592,-86.857925,3,9:00 AM,10:00 AM,1/4/2012,1/4/2012,225
40.35905,-86.861138,1,1:00 PM,2:00 PM,1/5/2012,1/5/2012,100
40.504748,-86.914237,2,3:00 PM,4:00 PM,1/5/2012,1/6/2012,125
40.423047,-86.805926,3,5:00 PM,7:00 PM,1/5/2012,1/6/2012,150
40.409747,-86.807404,1,9:00 AM,5:00 PM,1/5/2012,1/7/2012,100
40.360508,-86.765572,2,9:00 AM,5:00 PM,1/5/2012,1/7/2012,125
40.359149,-86.859019,3,9:00 AM,5:00 PM,1/5/2012,1/7/2012,150
40.359129,-86.857928,1,9:00 AM,5:00 PM,1/7/2012,1/9/2012,100
40.423855,-87.041909,2,9:00 AM,5:00 PM,1/7/2012,1/9/2012,125
40.358574,-86.849075,3,8:00 AM,9:00 AM,1/7/2012,1/9/2012,150
40.357994,-86.847974,1,9:00 AM,10:00 AM,1/10/2012,1/12/2012,175
40.359124,-86.859002,2,1:00 PM,2:00 PM,1/10/2012,1/12/2012,200
40.358539,-86.894701,3,3:00 PM,4:00 PM,1/10/2012,1/12/2012,225
40.352578,-86.831243,1,5:00 PM,7:00 PM,1/1/2012,1/12/2012,100
40.456805,-86.982408,2,9:00 AM,5:00 PM,1/1/2012,1/12/2012,125
40.423925,-86.821513,3,9:00 AM,5:00 PM,1/1/2012,1/12/2012,150
40.358462,-86.849087,1,9:00 AM,5:00 PM,1/1/2012,1/12/2012,100
40.409728,-86.806411,2,9:00 AM,5:00 PM,1/1/2012,1/12/2012,125
40.358196,-86.849068,3,9:00 AM,5:00 PM,1/1/2012,1/12/2012,150
40.358945,-86.85794,1,8:00 AM,9:00 AM,1/1/2012,1/1/2012,100
40.358926,-86.860069,2,9:00 AM,10:00 AM,1/1/2012,1/1/2012,125
40.358921,-86.857923,3,1:00 PM,2:00 PM,1/1/2012,1/1/2012,150
40.358244,-86.84906,1,3:00 PM,4:00 PM,1/2/2012,1/2/2012,175
40.358924,-86.859,2,5:00 PM,7:00 PM,1/2/2012,1/2/2012,200
40.481356,-86.812319,3,9:00 AM,5:00 PM,1/2/2012,1/2/2012,225
40.412159,-86.797576,1,9:00 AM,5:00 PM,1/3/2012,1/3/2012,100
40.475002,-86.810486,2,9:00 AM,5:00 PM,1/3/2012,1/3/2012,125
40.478577,-86.968927,3,9:00 AM,5:00 PM,1/3/2012,1/3/2012,150
40.478512,-86.968849,1,9:00 AM,5:00 PM,1/4/2012,1/4/2012,100
40.358479,-86.850852,2,8:00 AM,9:00 AM,1/4/2012,1/4/2012,125
40.47876,-86.971489,3,9:00 AM,10:00 AM,1/4/2012,1/4/2012,150
40.454891,-86.825935,1,1:00 PM,2:00 PM,1/5/2012,1/5/2012,100
40.359013,-86.906159,2,3:00 PM,4:00 PM,1/5/2012,1/6/2012,125
40.478885,-86.970039,3,5:00 PM,7:00 PM,1/5/2012,1/6/2012,150
40.45937,-86.981171,1,9:00 AM,5:00 PM,1/5/2012,1/7/2012,175
40.358709,-86.861131,2,9:00 AM,5:00 PM,1/5/2012,1/7/2012,200
40.47876,-86.971329,3,9:00 AM,5:00 PM,1/5/2012,1/7/2012,225
40.358479,-86.904958,1,9:00 AM,5:00 PM,1/7/2012,1/9/2012,100
40.358977,-86.90709,2,9:00 AM,5:00 PM,1/7/2012,1/9/2012,125
40.478752,-86.971385,3,8:00 AM,9:00 AM,1/7/2012,1/9/2012,150
40.358828,-86.860067,1,9:00 AM,10:00 AM,1/10/2012,1/12/2012,100
40.35783,-86.849048,2,1:00 PM,2:00 PM,1/10/2012,1/12/2012,125
40.478753,-86.971257,3,3:00 PM,4:00 PM,1/10/2012,1/12/2012,150
40.412159,-86.79756,1,5:00 PM,7:00 PM,1/1/2012,1/12/2012,100
40.348274,-86.912492,2,9:00 AM,5:00 PM,1/1/2012,1/12/2012,125
40.418629,-86.775543,3,9:00 AM,5:00 PM,1/1/2012,1/12/2012,150
40.357815,-86.849063,1,9:00 AM,5:00 PM,1/1/2012,1/12/2012,175
40.417766,-86.82864,2,9:00 AM,5:00 PM,1/1/2012,1/12/2012,200
40.417766,-86.82864,3,9:00 AM,5:00 PM,1/1/2012,1/12/2012,225
40.358482,-86.857887,1,8:00 AM,9:00 AM,1/1/2012,1/1/2012,100
40.357647,-86.847966,2,9:00 AM,10:00 AM,1/1/2012,1/1/2012,125
40.357638,-86.847982,3,1:00 PM,2:00 PM,1/1/2012,1/1/2012,150
40.358824,-86.858999,1,3:00 PM,4:00 PM,1/2/2012,1/2/2012,100
40.478775,-86.971141,2,5:00 PM,7:00 PM,1/2/2012,1/2/2012,125
40.671182,-86.791486,3,9:00 AM,5:00 PM,1/2/2012,1/2/2012,150
40.358609,-86.861128,1,9:00 AM,5:00 PM,1/3/2012,1/3/2012,100
40.358766,-86.860049,2,9:00 AM,5:00 PM,1/3/2012,1/3/2012,125
40.478836,-86.970993,3,9:00 AM,5:00 PM,1/3/2012,1/3/2012,150
40.357756,-86.849047,1,9:00 AM,5:00 PM,1/4/2012,1/4/2012,175
40.358649,-86.906629,2,8:00 AM,9:00 AM,1/4/2012,1/4/2012,200
40.357561,-86.847964,3,9:00 AM,10:00 AM,1/4/2012,1/4/2012,225
40.478684,-86.969025,1,1:00 PM,2:00 PM,1/5/2012,1/5/2012,100
40.35828,-86.860008,2,3:00 PM,4:00 PM,1/5/2012,1/6/2012,125
40.357606,-86.90515,3,5:00 PM,7:00 PM,1/5/2012,1/6/2012,150
40.358714,-86.857918,1,9:00 AM,5:00 PM,1/5/2012,1/7/2012,100
40.479091,-86.970035,2,9:00 AM,5:00 PM,1/5/2012,1/7/2012,125
40.478706,-86.969044,3,9:00 AM,5:00 PM,1/5/2012,1/7/2012,150
40.357765,-86.850859,1,9:00 AM,5:00 PM,1/7/2012,1/9/2012,100
40.47891,-86.970838,2,9:00 AM,5:00 PM,1/7/2012,1/9/2012,125
40.357683,-86.849045,3,8:00 AM,9:00 AM,1/7/2012,1/9/2012,150
40.479107,-86.97066,1,9:00 AM,10:00 AM,1/10/2012,1/12/2012,175
40.412418,-86.798431,2,1:00 PM,2:00 PM,1/10/2012,1/12/2012,200
40.409351,-86.804367,3,3:00 PM,4:00 PM,1/10/2012,1/12/2012,225
40.358007,-86.909018,1,5:00 PM,7:00 PM,1/1/2012,1/12/2012,100
40.358495,-86.861126,2,9:00 AM,5:00 PM,1/1/2012,1/12/2012,125
40.357577,-86.856081,3,9:00 AM,5:00 PM,1/1/2012,1/12/2012,150
40.478078,-87.029446,1,9:00 AM,5:00 PM,1/1/2012,1/12/2012,100
40.416802,-86.983393,2,9:00 AM,5:00 PM,1/1/2012,1/12/2012,125
40.411288,-86.798614,3,9:00 AM,5:00 PM,1/1/2012,1/12/2012,150
40.409691,-86.807388,1,8:00 AM,9:00 AM,1/1/2012,1/1/2012,100
40.357693,-86.856097,2,9:00 AM,10:00 AM,1/1/2012,1/1/2012,125
40.357567,-86.89598,3,1:00 PM,2:00 PM,1/1/2012,1/1/2012,150
40.357497,-86.856081,1,3:00 PM,4:00 PM,1/2/2012,1/2/2012,175
40.357535,-86.849043,2,5:00 PM,7:00 PM,1/2/2012,1/2/2012,200
40.357521,-86.849059,3,9:00 AM,5:00 PM,1/2/2012,1/2/2012,225
40.357584,-86.856097,1,9:00 AM,5:00 PM,1/3/2012,1/3/2012,100
40.357294,-86.847977,2,9:00 AM,5:00 PM,1/3/2012,1/3/2012,125
40.424462,-86.800683,3,9:00 AM,5:00 PM,1/3/2012,1/3/2012,150
40.357438,-86.895977,1,9:00 AM,5:00 PM,1/4/2012,1/4/2012,100
40.357485,-86.894707,2,8:00 AM,9:00 AM,1/4/2012,1/4/2012,125
40.357208,-86.847977,3,9:00 AM,10:00 AM,1/4/2012,1/4/2012,150
40.671165,-86.791505,1,1:00 PM,2:00 PM,1/5/2012,1/5/2012,100
40.357373,-86.849057,2,3:00 PM,4:00 PM,1/5/2012,1/6/2012,125
40.634453,-86.60326,3,5:00 PM,7:00 PM,1/5/2012,1/6/2012,150
40.357309,-86.895974,1,9:00 AM,5:00 PM,1/5/2012,1/7/2012,175
40.357122,-86.847977,2,9:00 AM,5:00 PM,1/5/2012,1/7/2012,200
40.357384,-86.850845,3,9:00 AM,5:00 PM,1/5/2012,1/7/2012,225
40.350268,-86.911989,1,9:00 AM,5:00 PM,1/7/2012,1/9/2012,100
40.421625,-86.858273,2,9:00 AM,5:00 PM,1/7/2012,1/9/2012,125
40.3573,-86.849056,3,8:00 AM,9:00 AM,1/7/2012,1/9/2012,150
40.357041,-86.847961,1,9:00 AM,10:00 AM,1/10/2012,1/12/2012,100
40.357259,-86.856097,2,1:00 PM,2:00 PM,1/10/2012,1/12/2012,125
40.357344,-86.850853,3,3:00 PM,4:00 PM,1/10/2012,1/12/2012,150
40.412093,-86.797558,1,5:00 PM,7:00 PM,1/1/2012,1/12/2012,100
40.357226,-86.849055,2,9:00 AM,5:00 PM,1/1/2012,1/12/2012,125
40.357167,-86.849038,3,9:00 AM,5:00 PM,1/1/2012,1/12/2012,150
40.48782,-86.634449,1,9:00 AM,5:00 PM,1/1/2012,1/12/2012,175
40.354886,-86.886557,2,9:00 AM,5:00 PM,1/1/2012,1/12/2012,200
40.40962,-86.80545,3,9:00 AM,5:00 PM,1/1/2012,1/12/2012,225
40.41236,-86.798469,1,8:00 AM,9:00 AM,1/1/2012,1/1/2012,100
40.357043,-86.856097,2,9:00 AM,10:00 AM,1/1/2012,1/1/2012,125
40.477762,-86.962713,3,1:00 PM,2:00 PM,1/1/2012,1/1/2012,150
40.357266,-86.850852,1,3:00 PM,4:00 PM,1/2/2012,1/2/2012,100
40.47913,-86.969409,2,5:00 PM,7:00 PM,1/2/2012,1/2/2012,125
40.427219,-86.826597,3,9:00 AM,5:00 PM,1/2/2012,1/2/2012,150
40.478897,-86.972808,1,9:00 AM,5:00 PM,1/3/2012,1/3/2012,100
40.427203,-86.826613,2,9:00 AM,5:00 PM,1/3/2012,1/3/2012,125
40.479643,-86.9717,3,9:00 AM,5:00 PM,1/3/2012,1/3/2012,150
40.356733,-86.902687,1,9:00 AM,5:00 PM,1/4/2012,1/4/2012,175
40.479653,-86.971715,2,8:00 AM,9:00 AM,1/4/2012,1/4/2012,200
40.427193,-86.826553,3,9:00 AM,10:00 AM,1/4/2012,1/4/2012,225
40.479166,-86.969428,1,1:00 PM,2:00 PM,1/5/2012,1/5/2012,100
40.41236,-86.798453,2,3:00 PM,4:00 PM,1/5/2012,1/6/2012,125
40.408911,-86.80424,3,5:00 PM,7:00 PM,1/5/2012,1/6/2012,150
40.356801,-86.903167,1,9:00 AM,5:00 PM,1/5/2012,1/7/2012,100
40.479663,-86.971715,2,9:00 AM,5:00 PM,1/5/2012,1/7/2012,125
40.427183,-86.826492,3,9:00 AM,5:00 PM,1/5/2012,1/7/2012,150
40.479191,-86.969441,1,9:00 AM,5:00 PM,1/7/2012,1/9/2012,100
40.357053,-86.850851,2,9:00 AM,5:00 PM,1/7/2012,1/9/2012,125
40.356841,-86.894692,3,8:00 AM,9:00 AM,1/7/2012,1/9/2012,150
40.353172,-86.904527,1,9:00 AM,10:00 AM,1/10/2012,1/12/2012,175
40.479468,-86.970618,2,1:00 PM,2:00 PM,1/10/2012,1/12/2012,200
40.479673,-86.971715,3,3:00 PM,4:00 PM,1/10/2012,1/12/2012,225
40.479215,-86.969452,1,5:00 PM,7:00 PM,1/1/2012,1/12/2012,100
40.353217,-86.904539,2,9:00 AM,5:00 PM,1/1/2012,1/12/2012,125
40.479485,-86.970618,3,9:00 AM,5:00 PM,1/1/2012,1/12/2012,150
40.409588,-86.807401,1,9:00 AM,5:00 PM,1/1/2012,1/12/2012,100
40.350268,-86.912035,2,9:00 AM,5:00 PM,1/1/2012,1/12/2012,125
40.421464,-86.762511,3,9:00 AM,5:00 PM,1/1/2012,1/12/2012,150
40.357005,-86.849052,1,8:00 AM,9:00 AM,1/1/2012,1/1/2012,100
40.4272,-86.826355,2,9:00 AM,10:00 AM,1/1/2012,1/1/2012,125
40.356918,-86.856081,3,1:00 PM,2:00 PM,1/1/2012,1/1/2012,150
40.446885,-86.827099,1,3:00 PM,4:00 PM,1/2/2012,1/2/2012,175
40.479241,-86.969454,2,5:00 PM,7:00 PM,1/2/2012,1/2/2012,200
40.355839,-86.695365,3,9:00 AM,5:00 PM,1/2/2012,1/2/2012,225
40.479498,-86.970634,1,9:00 AM,5:00 PM,1/3/2012,1/3/2012,100
40.478064,-86.962699,2,9:00 AM,5:00 PM,1/3/2012,1/3/2012,125
40.478064,-86.962699,3,9:00 AM,5:00 PM,1/3/2012,1/3/2012,150
40.479502,-86.970617,1,9:00 AM,5:00 PM,1/4/2012,1/4/2012,100
40.416874,-86.986285,2,8:00 AM,9:00 AM,1/4/2012,1/4/2012,125
40.356911,-86.856097,3,9:00 AM,10:00 AM,1/4/2012,1/4/2012,150
40.475329,-86.924604,1,1:00 PM,2:00 PM,1/5/2012,1/5/2012,100
40.479267,-86.969456,2,3:00 PM,4:00 PM,1/5/2012,1/6/2012,125
40.356356,-86.894705,3,5:00 PM,7:00 PM,1/5/2012,1/6/2012,150
40.479518,-86.970617,1,9:00 AM,5:00 PM,1/5/2012,1/7/2012,175
40.446884,-86.827025,2,9:00 AM,5:00 PM,1/5/2012,1/7/2012,200
40.479293,-86.969459,3,9:00 AM,5:00 PM,1/5/2012,1/7/2012,225
40.350252,-86.912035,1,9:00 AM,5:00 PM,1/7/2012,1/9/2012,100
40.671162,-86.790276,2,9:00 AM,5:00 PM,1/7/2012,1/9/2012,125
40.356607,-86.847977,3,8:00 AM,9:00 AM,1/7/2012,1/9/2012,150
40.414175,-86.983787,1,9:00 AM,10:00 AM,1/10/2012,1/12/2012,100
40.562023,-86.984806,2,1:00 PM,2:00 PM,1/10/2012,1/12/2012,125
40.544233,-87.113416,3,3:00 PM,4:00 PM,1/10/2012,1/12/2012,150
40.409611,-86.80545,1,5:00 PM,7:00 PM,1/1/2012,1/12/2012,100
40.487399,-86.914216,2,9:00 AM,5:00 PM,1/1/2012,1/12/2012,125
40.355979,-86.895929,3,9:00 AM,5:00 PM,1/1/2012,1/12/2012,150
40.356521,-86.847977,1,9:00 AM,5:00 PM,1/1/2012,1/12/2012,175
40.408872,-86.804235,2,9:00 AM,5:00 PM,1/1/2012,1/12/2012,200
40.356083,-86.895866,3,9:00 AM,5:00 PM,1/1/2012,1/12/2012,225
40.490176,-86.984591,1,8:00 AM,9:00 AM,1/1/2012,1/1/2012,100
40.413131,-86.878441,2,9:00 AM,10:00 AM,1/1/2012,1/1/2012,125
40.355476,-86.894678,3,1:00 PM,2:00 PM,1/1/2012,1/1/2012,150
40.355593,-86.84797,1,3:00 PM,4:00 PM,1/2/2012,1/2/2012,100
40.504732,-86.914387,2,5:00 PM,7:00 PM,1/2/2012,1/2/2012,125
40.412026,-86.797557,3,9:00 AM,5:00 PM,1/2/2012,1/2/2012,150
40.413147,-86.765262,1,9:00 AM,5:00 PM,1/3/2012,1/3/2012,100
40.355644,-86.856071,2,9:00 AM,5:00 PM,1/3/2012,1/3/2012,125
40.355335,-86.894674,3,9:00 AM,5:00 PM,1/3/2012,1/3/2012,150
40.355448,-86.84797,1,9:00 AM,5:00 PM,1/4/2012,1/4/2012,175
40.355629,-86.895844,2,8:00 AM,9:00 AM,1/4/2012,1/4/2012,200
40.355394,-86.850161,3,9:00 AM,10:00 AM,1/4/2012,1/4/2012,225
40.412279,-86.798452,1,1:00 PM,2:00 PM,1/5/2012,1/5/2012,100
40.355381,-86.851425,2,3:00 PM,4:00 PM,1/5/2012,1/6/2012,125
40.355291,-86.850188,3,5:00 PM,7:00 PM,1/5/2012,1/6/2012,150
40.419175,-86.962933,1,9:00 AM,5:00 PM,1/5/2012,1/7/2012,100
40.418496,-86.804636,2,9:00 AM,5:00 PM,1/5/2012,1/7/2012,125
40.418367,-86.807017,3,9:00 AM,5:00 PM,1/5/2012,1/7/2012,150
40.479827,-86.973945,1,9:00 AM,5:00 PM,1/7/2012,1/9/2012,100
40.35529,-86.850209,2,9:00 AM,5:00 PM,1/7/2012,1/9/2012,125
40.305669,-86.820523,3,8:00 AM,9:00 AM,1/7/2012,1/9/2012,150
40.480171,-86.972791,1,9:00 AM,10:00 AM,1/10/2012,1/12/2012,175
40.479709,-86.975101,2,1:00 PM,2:00 PM,1/10/2012,1/12/2012,200
40.355304,-86.895878,3,3:00 PM,4:00 PM,1/10/2012,1/12/2012,225
40.479132,-86.962707,1,5:00 PM,7:00 PM,1/1/2012,1/12/2012,100
40.480204,-86.972807,2,9:00 AM,5:00 PM,1/1/2012,1/12/2012,125
40.479721,-86.975117,3,9:00 AM,5:00 PM,1/1/2012,1/12/2012,150
40.355631,-86.849028,1,9:00 AM,5:00 PM,1/1/2012,1/12/2012,100
40.479732,-86.975101,2,9:00 AM,5:00 PM,1/1/2012,1/12/2012,125
40.479862,-86.973935,3,9:00 AM,5:00 PM,1/1/2012,1/12/2012,150
40.479962,-86.969465,1,8:00 AM,9:00 AM,1/1/2012,1/1/2012,100
40.479744,-86.975117,2,9:00 AM,10:00 AM,1/1/2012,1/1/2012,125
40.477966,-86.937599,3,1:00 PM,2:00 PM,1/1/2012,1/1/2012,150
40.427391,-86.825157,1,3:00 PM,4:00 PM,1/2/2012,1/2/2012,175
40.446915,-86.825859,2,5:00 PM,7:00 PM,1/2/2012,1/2/2012,200
40.35534,-86.851418,3,9:00 AM,5:00 PM,1/2/2012,1/2/2012,225
40.479974,-86.969466,1,9:00 AM,5:00 PM,1/3/2012,1/3/2012,100
40.479767,-86.975117,2,9:00 AM,5:00 PM,1/3/2012,1/3/2012,125
40.427422,-86.825126,3,9:00 AM,5:00 PM,1/3/2012,1/3/2012,150
40.354466,-86.904693,1,9:00 AM,5:00 PM,1/4/2012,1/4/2012,100
40.479416,-86.962662,2,8:00 AM,9:00 AM,1/4/2012,1/4/2012,125
40.355189,-86.850219,3,9:00 AM,10:00 AM,1/4/2012,1/4/2012,150
40.414425,-86.985067,1,1:00 PM,2:00 PM,1/5/2012,1/5/2012,100
40.35519,-86.856057,2,3:00 PM,4:00 PM,1/5/2012,1/6/2012,125
40.427498,-86.825119,3,5:00 PM,7:00 PM,1/5/2012,1/6/2012,150
40.47892,-86.813507,1,9:00 AM,5:00 PM,1/5/2012,1/7/2012,175
40.47813,-86.937607,2,9:00 AM,5:00 PM,1/5/2012,1/7/2012,200
40.355574,-86.849027,3,9:00 AM,5:00 PM,1/5/2012,1/7/2012,225
40.446866,-86.825666,1,9:00 AM,5:00 PM,1/7/2012,1/9/2012,100
40.479903,-86.938326,2,9:00 AM,5:00 PM,1/7/2012,1/9/2012,125
40.427497,-86.825117,3,8:00 AM,9:00 AM,1/7/2012,1/9/2012,150
40.355185,-86.856073,1,9:00 AM,10:00 AM,1/10/2012,1/12/2012,100
40.480435,-86.972791,2,1:00 PM,2:00 PM,1/10/2012,1/12/2012,125
40.478937,-86.813491,3,3:00 PM,4:00 PM,1/10/2012,1/12/2012,150
40.543325,-87.113372,1,5:00 PM,7:00 PM,1/1/2012,1/12/2012,100
40.47897,-86.813499,2,9:00 AM,5:00 PM,1/1/2012,1/12/2012,125
40.357719,-86.951668,3,9:00 AM,5:00 PM,1/1/2012,1/12/2012,150
40.478209,-86.937591,1,9:00 AM,5:00 PM,1/1/2012,1/12/2012,175
40.479973,-86.938273,2,9:00 AM,5:00 PM,1/1/2012,1/12/2012,200
40.427568,-86.825101,3,9:00 AM,5:00 PM,1/1/2012,1/12/2012,225
40.479124,-86.934624,1,8:00 AM,9:00 AM,1/1/2012,1/1/2012,100
40.355105,-86.856074,2,9:00 AM,10:00 AM,1/1/2012,1/1/2012,125
40.478261,-86.937591,3,1:00 PM,2:00 PM,1/1/2012,1/1/2012,150
40.479983,-86.938222,1,3:00 PM,4:00 PM,1/2/2012,1/2/2012,100
40.355026,-86.856059,2,5:00 PM,7:00 PM,1/2/2012,1/2/2012,125
40.355026,-86.856075,3,9:00 AM,5:00 PM,1/2/2012,1/2/2012,150
40.30567,-86.820232,1,9:00 AM,5:00 PM,1/3/2012,1/3/2012,100
40.355125,-86.851363,2,9:00 AM,5:00 PM,1/3/2012,1/3/2012,125
40.305654,-86.820232,3,9:00 AM,5:00 PM,1/3/2012,1/3/2012,150
40.480063,-86.938118,1,9:00 AM,5:00 PM,1/4/2012,1/4/2012,175
40.481966,-86.819982,2,8:00 AM,9:00 AM,1/4/2012,1/4/2012,200
40.354832,-86.895854,3,9:00 AM,10:00 AM,1/4/2012,1/4/2012,225
40.35528,-86.881311,1,1:00 PM,2:00 PM,1/5/2012,1/5/2012,100
40.354894,-86.850213,2,3:00 PM,4:00 PM,1/5/2012,1/6/2012,125
40.481967,-86.819686,3,5:00 PM,7:00 PM,1/5/2012,1/6/2012,150
40.483114,-86.821903,1,9:00 AM,5:00 PM,1/5/2012,1/7/2012,100
40.42408,-86.910912,2,9:00 AM,5:00 PM,1/5/2012,1/7/2012,125
40.354255,-86.779886,3,9:00 AM,5:00 PM,1/5/2012,1/7/2012,150
40.354367,-86.894671,1,9:00 AM,5:00 PM,1/7/2012,1/9/2012,100
40.611093,-86.733763,2,9:00 AM,5:00 PM,1/7/2012,1/9/2012,125
40.354391,-86.856071,3,8:00 AM,9:00 AM,1/7/2012,1/9/2012,150
40.480588,-86.886579,1,9:00 AM,10:00 AM,1/10/2012,1/12/2012,175
40.354674,-86.895846,2,1:00 PM,2:00 PM,1/10/2012,1/12/2012,200
40.354775,-86.850144,3,3:00 PM,4:00 PM,1/10/2012,1/12/2012,225
40.354791,-86.850128,1,5:00 PM,7:00 PM,1/1/2012,1/12/2012,100
40.354517,-86.895838,2,9:00 AM,5:00 PM,1/1/2012,1/12/2012,125
40.354717,-86.850068,3,9:00 AM,5:00 PM,1/1/2012,1/12/2012,150
40.354176,-86.856056,1,9:00 AM,5:00 PM,1/1/2012,1/12/2012,100
40.35392,-86.85607,2,9:00 AM,5:00 PM,1/1/2012,1/12/2012,125
40.354499,-86.851207,3,9:00 AM,5:00 PM,1/1/2012,1/12/2012,150
40.354037,-86.894671,1,8:00 AM,9:00 AM,1/1/2012,1/1/2012,100
40.353833,-86.856073,2,9:00 AM,10:00 AM,1/1/2012,1/1/2012,125
40.354503,-86.849937,3,1:00 PM,2:00 PM,1/1/2012,1/1/2012,150
40.440096,-86.804496,1,3:00 PM,4:00 PM,1/2/2012,1/2/2012,175
40.353687,-86.894676,2,5:00 PM,7:00 PM,1/2/2012,1/2/2012,200
40.481513,-86.97397,3,9:00 AM,5:00 PM,1/2/2012,1/2/2012,225
40.355438,-86.887627,1,9:00 AM,5:00 PM,1/3/2012,1/3/2012,100
40.354835,-86.909284,2,9:00 AM,5:00 PM,1/3/2012,1/3/2012,125
40.480462,-86.813508,3,9:00 AM,5:00 PM,1/3/2012,1/3/2012,150
40.435818,-86.828102,1,9:00 AM,5:00 PM,1/4/2012,1/4/2012,100
40.423652,-86.821296,2,8:00 AM,9:00 AM,1/4/2012,1/4/2012,125
40.424515,-86.732719,3,9:00 AM,10:00 AM,1/4/2012,1/4/2012,150
40.354954,-86.885246,1,1:00 PM,2:00 PM,1/5/2012,1/5/2012,100
40.353561,-86.894676,2,3:00 PM,4:00 PM,1/5/2012,1/6/2012,125
40.482019,-86.972807,3,5:00 PM,7:00 PM,1/5/2012,1/6/2012,150
40.40308,-86.817123,1,9:00 AM,5:00 PM,1/5/2012,1/7/2012,175
40.353743,-87.040579,2,9:00 AM,5:00 PM,1/5/2012,1/7/2012,200
40.481712,-86.942154,3,9:00 AM,5:00 PM,1/5/2012,1/7/2012,225
40.355259,-86.887637,1,9:00 AM,5:00 PM,1/7/2012,1/9/2012,100
40.480574,-86.81351,2,9:00 AM,5:00 PM,1/7/2012,1/9/2012,125
40.480568,-86.813477,3,8:00 AM,9:00 AM,1/7/2012,1/9/2012,150
40.354187,-86.851204,1,9:00 AM,10:00 AM,1/10/2012,1/12/2012,100
40.354027,-86.885201,2,1:00 PM,2:00 PM,1/10/2012,1/12/2012,125
40.355069,-86.887621,3,3:00 PM,4:00 PM,1/10/2012,1/12/2012,150
40.439171,-86.821735,1,5:00 PM,7:00 PM,1/1/2012,1/12/2012,100
40.355096,-86.885285,2,9:00 AM,5:00 PM,1/1/2012,1/12/2012,125
40.48074,-86.931082,3,9:00 AM,5:00 PM,1/1/2012,1/12/2012,150
40.43914,-86.821602,1,9:00 AM,5:00 PM,1/1/2012,1/12/2012,175
40.481098,-86.930073,2,9:00 AM,5:00 PM,1/1/2012,1/12/2012,200
40.428116,-86.821953,3,9:00 AM,5:00 PM,1/1/2012,1/12/2012,225
40.436291,-86.822124,1,8:00 AM,9:00 AM,1/1/2012,1/1/2012,100
40.481144,-86.930056,2,9:00 AM,10:00 AM,1/1/2012,1/1/2012,125
40.353864,-86.895821,3,1:00 PM,2:00 PM,1/1/2012,1/1/2012,150
